66.49	70.10	65.45	3.00	2.25951e15	0.00	2.25951e14	1.00	
78.67	51.15	15.97	3.00	3.55362e15	0.00	3.55362e14	1.00	
133.39	49.98	28.59	3.00	2.39907e15	0.00	2.39907e14	1.00	
93.93	63.54	40.51	3.00	2.36593e15	0.00	2.36593e14	1.00	
48.02	88.25	82.93	3.00	1.4545e15	0.00	1.4545e14	1.00	
122.91	58.96	38.73	3.00	2.66859e15	0.00	2.66859e14	1.00	
34.48	56.04	36.82	3.00	2.85907e15	0.00	2.85907e14	1.00	
46.84	80.01	81.40	3.00	1.55722e15	0.00	1.55722e14	1.00	
86.05	48.43	43.00	3.00	2.8716e15	0.00	2.8716e14	1.00	
-1.75	34.67	52.10	3.00	2.36078e15	0.00	2.36078e14	1.00	
5.07	45.94	45.97	3.00	2.94019e15	0.00	2.94019e14	1.00	
36.96	61.57	68.86	3.00	1.92657e15	0.00	1.92657e14	1.00	
43.15	87.47	85.86	3.00	1.45094e15	0.00	1.45094e14	1.00	
69.91	67.93	51.05	3.00	2.26459e15	0.00	2.26459e14	1.00	
6.19	16.20	64.19	3.00	1.69084e15	0.00	1.69084e14	1.00	
-108.12	3.46	-115.80	3.00	1.44389e15	0.00	1.44389e14	1.00	
46.12	74.99	71.75	3.00	1.70529e15	0.00	1.70529e14	1.00	
22.14	49.71	49.08	3.00	2.8388e15	0.00	2.8388e14	1.00	
-4.22	44.61	47.96	3.00	2.766e15	0.00	2.766e14	1.00	
21.07	66.56	55.30	3.00	2.62915e15	0.00	2.62915e14	1.00	
114.71	49.96	50.72	3.00	3.39828e15	0.00	3.39828e14	1.00	
99.22	56.67	23.55	3.00	3.03739e15	0.00	3.03739e14	1.00	
4.94	43.44	53.96	3.00	2.69977e15	0.00	2.69977e14	1.00	
82.96	74.68	22.88	3.00	2.02739e15	0.00	2.02739e14	1.00	
56.74	88.51	5.03	3.00	1.49703e15	0.00	1.49703e14	1.00	
14.57	42.38	58.32	3.00	1.55216e15	0.00	1.55216e14	1.00	
108.30	79.61	6.41	3.00	1.70916e15	0.00	1.70916e14	1.00	
134.99	76.17	12.52	3.00	1.76551e15	0.00	1.76551e14	1.00	
43.76	45.97	43.85	3.00	2.72592e15	0.00	2.72592e14	1.00	
114.00	58.01	34.40	3.00	2.77418e15	0.00	2.77418e14	1.00	
-9.77	18.55	93.81	3.00	1.64093e15	0.00	1.64093e14	1.00	
64.59	67.59	44.73	3.00	2.07945e15	0.00	2.07945e14	1.00	
29.51	37.92	48.01	3.00	2.58895e15	0.00	2.58895e14	1.00	
161.29	9.28	-25.31	3.00	1.4449e15	0.00	1.4449e14	1.00	
45.01	80.37	82.93	3.00	1.4768e15	0.00	1.4768e14	1.00	
70.97	69.39	59.02	3.00	2.53018e15	0.00	2.53018e14	1.00	
36.07	83.15	89.18	3.00	1.45656e15	0.00	1.45656e14	1.00	
-0.38	40.37	38.80	3.00	2.36656e15	0.00	2.36656e14	1.00	
85.95	64.08	74.79	3.00	2.95945e15	0.00	2.95945e14	1.00	
17.47	14.95	16.04	3.00	1.48881e15	0.00	1.48881e14	1.00	
64.51	66.16	50.76	3.00	2.28481e15	0.00	2.28481e14	1.00	
11.68	49.70	62.56	3.00	1.96801e15	0.00	1.96801e14	1.00	
139.69	65.06	13.27	3.00	1.9885e15	0.00	1.9885e14	1.00	
20.80	22.83	45.93	3.00	2.10235e15	0.00	2.10235e14	1.00	
57.45	86.46	-9.25	3.00	1.63599e15	0.00	1.63599e14	1.00	
55.70	53.83	59.84	3.00	2.97772e15	0.00	2.97772e14	1.00	
7.24	36.03	40.48	3.00	2.45975e15	0.00	2.45975e14	1.00	
52.84	91.79	-1.16	3.00	1.44286e15	0.00	1.44286e14	1.00	
74.10	86.12	87.70	3.00	1.70639e15	0.00	1.70639e14	1.00	
83.41	54.55	44.46	3.00	2.89086e15	0.00	2.89086e14	1.00	
120.46	68.77	30.84	3.00	2.47108e15	0.00	2.47108e14	1.00	
58.36	55.54	85.36	3.00	2.88554e15	0.00	2.88554e14	1.00	
-7.75	52.92	36.25	3.00	2.47505e15	0.00	2.47505e14	1.00	
101.53	58.03	55.75	3.00	3.08555e15	0.00	3.08555e14	1.00	
62.52	56.05	3.72	3.00	2.91661e15	0.00	2.91661e14	1.00	
141.62	61.01	20.67	3.00	1.77262e15	0.00	1.77262e14	1.00	
96.30	61.22	41.52	3.00	2.75037e15	0.00	2.75037e14	1.00	
13.42	46.80	46.58	3.00	2.58109e15	0.00	2.58109e14	1.00	
-0.62	65.46	27.72	3.00	2.58069e15	0.00	2.58069e14	1.00	
108.56	64.12	32.35	3.00	2.63243e15	0.00	2.63243e14	1.00	
62.03	64.93	56.32	3.00	2.14973e15	0.00	2.14973e14	1.00	
44.86	50.40	46.05	3.00	2.96565e15	0.00	2.96565e14	1.00	
22.86	68.64	62.37	3.00	2.73596e15	0.00	2.73596e14	1.00	
63.59	78.34	73.24	3.00	1.51822e15	0.00	1.51822e14	1.00	
3.76	21.96	46.65	3.00	1.62142e15	0.00	1.62142e14	1.00	
77.90	32.05	92.92	3.00	2.67787e15	0.00	2.67787e14	1.00	
-7.03	51.46	30.18	3.00	2.41162e15	0.00	2.41162e14	1.00	
27.99	41.97	59.21	3.00	2.63999e15	0.00	2.63999e14	1.00	
58.10	55.65	49.75	3.00	3.21062e15	0.00	3.21062e14	1.00	
15.20	56.41	58.28	3.00	2.46685e15	0.00	2.46685e14	1.00	
48.42	75.48	72.58	3.00	1.72274e15	0.00	1.72274e14	1.00	
22.29	9.30	118.46	3.00	1.65209e15	0.00	1.65209e14	1.00	
68.58	56.55	49.78	3.00	2.85092e15	0.00	2.85092e14	1.00	
75.41	70.73	60.24	3.00	1.63104e15	0.00	1.63104e14	1.00	
18.75	68.41	60.69	3.00	3.18169e15	0.00	3.18169e14	1.00	
81.21	68.47	39.51	3.00	2.67858e15	0.00	2.67858e14	1.00	
61.79	69.97	59.84	3.00	2.34235e15	0.00	2.34235e14	1.00	
20.64	56.34	68.83	3.00	2.02317e15	0.00	2.02317e14	1.00	
-1.65	50.08	39.07	3.00	2.45452e15	0.00	2.45452e14	1.00	
4.44	21.43	43.56	3.00	1.84011e15	0.00	1.84011e14	1.00	
117.41	69.74	24.83	3.00	2.21011e15	0.00	2.21011e14	1.00	
94.74	60.29	30.00	3.00	2.83558e15	0.00	2.83558e14	1.00	
8.34	26.55	46.75	3.00	2.31036e15	0.00	2.31036e14	1.00	
-0.01	30.44	39.64	3.00	2.09115e15	0.00	2.09115e14	1.00	
7.86	10.19	35.70	3.00	1.54542e15	0.00	1.54542e14	1.00	
2.71	21.46	42.05	3.00	1.78248e15	0.00	1.78248e14	1.00	
101.40	55.74	50.37	3.00	2.73076e15	0.00	2.73076e14	1.00	
125.03	73.18	9.00	3.00	1.70628e15	0.00	1.70628e14	1.00	
136.55	89.36	5.14	3.00	1.50984e15	0.00	1.50984e14	1.00	
124.30	66.41	26.13	3.00	2.70484e15	0.00	2.70484e14	1.00	
26.59	50.19	55.01	3.00	1.9352e15	0.00	1.9352e14	1.00	
47.63	61.51	55.18	3.00	2.5394e15	0.00	2.5394e14	1.00	
74.51	60.65	64.92	3.00	2.2823e15	0.00	2.2823e14	1.00	
33.36	65.39	60.37	3.00	2.59145e15	0.00	2.59145e14	1.00	
111.40	56.09	49.84	3.00	3.06875e15	0.00	3.06875e14	1.00	
127.60	76.08	20.13	3.00	1.80427e15	0.00	1.80427e14	1.00	
63.78	64.03	59.15	3.00	2.83975e15	0.00	2.83975e14	1.00	
23.22	80.91	79.97	3.00	1.57312e15	0.00	1.57312e14	1.00	
46.66	64.62	64.02	3.00	2.12571e15	0.00	2.12571e14	1.00	
7.98	22.87	28.55	3.00	1.60455e15	0.00	1.60455e14	1.00	
100.02	53.90	33.38	3.00	2.94799e15	0.00	2.94799e14	1.00	
52.00	80.18	88.07	3.00	1.4712e15	0.00	1.4712e14	1.00	
104.76	2.62	44.15	3.00	1.53875e15	0.00	1.53875e14	1.00	
137.01	10.13	-35.61	3.00	2.06571e15	0.00	2.06571e14	1.00	
107.24	60.67	29.05	3.00	2.60926e15	0.00	2.60926e14	1.00	
87.09	66.36	50.44	3.00	2.31185e15	0.00	2.31185e14	1.00	
83.01	87.15	77.16	3.00	1.71256e15	0.00	1.71256e14	1.00	
73.08	110.61	27.92	3.00	1.51365e15	0.00	1.51365e14	1.00	
5.83	36.55	46.16	3.00	2.30331e15	0.00	2.30331e14	1.00	
147.53	66.97	15.04	3.00	1.794e15	0.00	1.794e14	1.00	
58.60	61.62	58.56	3.00	2.35956e15	0.00	2.35956e14	1.00	
95.42	68.22	42.55	3.00	2.73708e15	0.00	2.73708e14	1.00	
105.80	66.69	34.38	3.00	2.08182e15	0.00	2.08182e14	1.00	
-0.79	57.68	49.43	3.00	3.3211e15	0.00	3.3211e14	1.00	
72.20	64.76	57.18	3.00	2.70328e15	0.00	2.70328e14	1.00	
172.58	8.79	-6.94	3.00	1.7454e15	0.00	1.7454e14	1.00	
91.32	47.05	71.89	3.00	3.4285e15	0.00	3.4285e14	1.00	
45.62	51.19	55.68	3.00	2.50054e15	0.00	2.50054e14	1.00	
53.54	57.77	54.07	3.00	2.96077e15	0.00	2.96077e14	1.00	
2.52	8.90	44.74	3.00	1.50521e15	0.00	1.50521e14	1.00	
53.03	76.73	77.38	3.00	1.75044e15	0.00	1.75044e14	1.00	
56.42	78.06	85.17	3.00	1.59733e15	0.00	1.59733e14	1.00	
30.47	73.95	69.31	3.00	2.17686e15	0.00	2.17686e14	1.00	
61.00	78.16	84.66	3.00	1.62916e15	0.00	1.62916e14	1.00	
80.87	62.33	32.64	3.00	2.98917e15	0.00	2.98917e14	1.00	
112.98	55.29	35.63	3.00	2.90664e15	0.00	2.90664e14	1.00	
85.43	88.78	16.22	3.00	1.64132e15	0.00	1.64132e14	1.00	
-26.77	3.87	65.73	3.00	1.43103e15	0.00	1.43103e14	1.00	
51.42	69.58	62.68	3.00	2.54417e15	0.00	2.54417e14	1.00	
113.06	52.96	54.46	3.00	3.5388e15	0.00	3.5388e14	1.00	
-5.82	17.73	95.41	3.00	1.64354e15	0.00	1.64354e14	1.00	
123.31	61.59	27.93	3.00	2.36785e15	0.00	2.36785e14	1.00	
44.34	71.02	65.76	3.00	2.23387e15	0.00	2.23387e14	1.00	
81.70	6.17	37.01	3.00	1.77924e15	0.00	1.77924e14	1.00	
68.17	65.63	56.39	3.00	2.28577e15	0.00	2.28577e14	1.00	
-26.61	8.50	154.30	3.00	1.46341e15	0.00	1.46341e14	1.00	
-145.79	8.35	-93.15	3.00	1.55389e15	0.00	1.55389e14	1.00	
6.70	57.17	42.28	3.00	3.09044e15	0.00	3.09044e14	1.00	
60.59	51.40	37.90	3.00	3.12839e15	0.00	3.12839e14	1.00	
128.05	36.02	40.83	3.00	1.98052e15	0.00	1.98052e14	1.00	
89.54	59.39	52.08	3.00	2.72694e15	0.00	2.72694e14	1.00	
80.19	64.66	48.18	3.00	1.74922e15	0.00	1.74922e14	1.00	
30.38	58.02	54.67	3.00	2.0779e15	0.00	2.0779e14	1.00	
54.39	45.19	52.52	3.00	2.67777e15	0.00	2.67777e14	1.00	
66.27	15.74	92.44	3.00	1.97001e15	0.00	1.97001e14	1.00	
102.74	60.14	24.67	3.00	2.25113e15	0.00	2.25113e14	1.00	
139.07	61.70	28.82	3.00	2.24706e15	0.00	2.24706e14	1.00	
114.32	62.84	46.34	3.00	3.01208e15	0.00	3.01208e14	1.00	
27.87	19.56	124.22	3.00	1.91339e15	0.00	1.91339e14	1.00	
41.75	64.30	46.36	3.00	2.7417e15	0.00	2.7417e14	1.00	
171.10	9.15	-36.46	3.00	1.46459e15	0.00	1.46459e14	1.00	
44.51	66.75	68.27	3.00	2.08538e15	0.00	2.08538e14	1.00	
115.58	17.01	35.52	3.00	2.01862e15	0.00	2.01862e14	1.00	
3.25	79.48	45.16	3.00	3.59591e15	0.00	3.59591e14	1.00	
48.93	78.52	75.99	3.00	1.68831e15	0.00	1.68831e14	1.00	
79.39	73.44	66.75	3.00	2.03813e15	0.00	2.03813e14	1.00	
77.23	64.15	64.97	3.00	1.72031e15	0.00	1.72031e14	1.00	
25.11	1.36	112.90	3.00	1.41018e15	0.00	1.41018e14	1.00	
-10.13	40.97	38.59	3.00	1.83091e15	0.00	1.83091e14	1.00	
-4.10	50.91	40.27	3.00	2.62282e15	0.00	2.62282e14	1.00	
5.35	35.91	44.80	3.00	2.38359e15	0.00	2.38359e14	1.00	
110.14	58.98	35.30	3.00	2.64145e15	0.00	2.64145e14	1.00	
46.75	62.58	54.59	3.00	2.62044e15	0.00	2.62044e14	1.00	
-1.75	50.69	43.29	3.00	2.72555e15	0.00	2.72555e14	1.00	
4.99	59.88	43.36	3.00	3.0303e15	0.00	3.0303e14	1.00	
59.36	108.88	24.99	3.00	1.65678e15	0.00	1.65678e14	1.00	
18.16	30.57	45.77	3.00	2.44919e15	0.00	2.44919e14	1.00	
-173.25	1.09	-46.77	3.00	1.42607e15	0.00	1.42607e14	1.00	
25.97	51.69	47.84	3.00	2.78332e15	0.00	2.78332e14	1.00	
21.50	41.21	44.89	3.00	2.35314e15	0.00	2.35314e14	1.00	
11.88	35.10	44.22	3.00	2.31945e15	0.00	2.31945e14	1.00	
1.16	21.04	47.75	3.00	1.7107e15	0.00	1.7107e14	1.00	
12.52	62.46	54.49	3.00	2.93266e15	0.00	2.93266e14	1.00	
13.49	42.69	49.62	3.00	2.75933e15	0.00	2.75933e14	1.00	
108.73	64.68	33.59	3.00	2.38054e15	0.00	2.38054e14	1.00	
-8.66	82.77	10.05	3.00	1.71998e15	0.00	1.71998e14	1.00	
43.77	73.81	77.11	3.00	1.66363e15	0.00	1.66363e14	1.00	
85.70	67.35	33.03	3.00	2.15869e15	0.00	2.15869e14	1.00	
104.38	63.41	45.25	3.00	2.08926e15	0.00	2.08926e14	1.00	
50.34	67.92	59.04	3.00	2.59329e15	0.00	2.59329e14	1.00	
22.69	41.73	42.57	3.00	2.76817e15	0.00	2.76817e14	1.00	
20.61	9.27	18.55	3.00	1.56974e15	0.00	1.56974e14	1.00	
-99.18	3.61	162.60	3.00	1.61497e15	0.00	1.61497e14	1.00	
48.52	37.16	60.31	3.00	2.24044e15	0.00	2.24044e14	1.00	
52.21	68.57	65.21	3.00	2.26305e15	0.00	2.26305e14	1.00	
19.15	50.49	60.09	3.00	2.55901e15	0.00	2.55901e14	1.00	
51.14	78.09	73.68	3.00	1.79654e15	0.00	1.79654e14	1.00	
-3.45	12.30	149.65	3.00	1.81428e15	0.00	1.81428e14	1.00	
62.26	64.28	53.66	3.00	2.43453e15	0.00	2.43453e14	1.00	
26.77	58.47	49.72	3.00	2.89276e15	0.00	2.89276e14	1.00	
28.89	50.55	67.78	3.00	1.64565e15	0.00	1.64565e14	1.00	
28.96	67.82	71.23	3.00	1.53104e15	0.00	1.53104e14	1.00	
50.99	65.69	69.56	3.00	2.24391e15	0.00	2.24391e14	1.00	
-0.28	49.33	35.59	3.00	2.35923e15	0.00	2.35923e14	1.00	
48.67	46.75	54.10	3.00	2.79514e15	0.00	2.79514e14	1.00	
1.21	24.10	41.08	3.00	1.82202e15	0.00	1.82202e14	1.00	
28.85	57.01	46.46	3.00	2.80943e15	0.00	2.80943e14	1.00	
63.32	62.77	53.13	3.00	2.17211e15	0.00	2.17211e14	1.00	
68.13	56.46	57.41	3.00	2.67133e15	0.00	2.67133e14	1.00	
53.94	76.47	72.73	3.00	1.77518e15	0.00	1.77518e14	1.00	
58.68	74.73	78.56	3.00	1.59211e15	0.00	1.59211e14	1.00	
62.29	65.95	59.94	3.00	2.24666e15	0.00	2.24666e14	1.00	
117.82	56.95	35.34	3.00	2.85823e15	0.00	2.85823e14	1.00	
45.32	69.28	66.63	3.00	2.36471e15	0.00	2.36471e14	1.00	
19.01	58.27	16.88	3.00	2.37025e15	0.00	2.37025e14	1.00	
165.10	18.58	-33.53	3.00	1.70765e15	0.00	1.70765e14	1.00	
70.32	70.72	53.35	3.00	2.3393e15	0.00	2.3393e14	1.00	
27.64	4.56	100.79	3.00	1.42885e15	0.00	1.42885e14	1.00	
62.53	45.92	36.10	3.00	3.27837e15	0.00	3.27837e14	1.00	
-166.85	10.39	-50.75	3.00	1.42208e15	0.00	1.42208e14	1.00	
-53.97	4.06	-174.61	3.00	1.44429e15	0.00	1.44429e14	1.00	
29.88	50.95	46.48	3.00	2.83838e15	0.00	2.83838e14	1.00	
46.61	4.94	-3.36	3.00	1.44851e15	0.00	1.44851e14	1.00	
90.42	62.52	41.72	3.00	2.55524e15	0.00	2.55524e14	1.00	
7.38	47.62	44.94	3.00	2.76748e15	0.00	2.76748e14	1.00	
25.77	16.02	114.91	3.00	1.92821e15	0.00	1.92821e14	1.00	
41.91	70.40	74.58	3.00	1.7511e15	0.00	1.7511e14	1.00	
18.95	23.58	25.01	3.00	1.74082e15	0.00	1.74082e14	1.00	
16.28	46.94	34.37	3.00	2.83783e15	0.00	2.83783e14	1.00	
37.44	90.88	1.23	3.00	1.46262e15	0.00	1.46262e14	1.00	
17.46	86.14	-4.35	3.00	1.68457e15	0.00	1.68457e14	1.00	
32.72	55.19	63.51	3.00	1.69781e15	0.00	1.69781e14	1.00	
7.56	46.00	44.00	3.00	2.59248e15	0.00	2.59248e14	1.00	
45.72	55.04	52.34	3.00	2.58464e15	0.00	2.58464e14	1.00	
45.84	70.17	61.96	3.00	2.55889e15	0.00	2.55889e14	1.00	
70.14	56.35	36.77	3.00	3.47039e15	0.00	3.47039e14	1.00	
12.85	10.84	37.24	3.00	1.48888e15	0.00	1.48888e14	1.00	
57.46	63.51	59.27	3.00	2.65697e15	0.00	2.65697e14	1.00	
107.16	71.61	18.83	3.00	2.01012e15	0.00	2.01012e14	1.00	
35.90	51.00	50.33	3.00	2.93605e15	0.00	2.93605e14	1.00	
60.34	62.56	49.56	3.00	2.95499e15	0.00	2.95499e14	1.00	
85.62	51.17	96.77	3.00	3.67061e15	0.00	3.67061e14	1.00	
67.89	72.21	68.36	3.00	1.89316e15	0.00	1.89316e14	1.00	
1.62	36.58	48.03	3.00	2.57274e15	0.00	2.57274e14	1.00	
23.81	24.54	58.20	3.00	1.74147e15	0.00	1.74147e14	1.00	
41.44	88.55	87.56	3.00	1.54133e15	0.00	1.54133e14	1.00	
148.02	58.10	17.36	3.00	1.84428e15	0.00	1.84428e14	1.00	
78.61	92.78	18.69	3.00	1.67579e15	0.00	1.67579e14	1.00	
102.03	61.20	30.01	3.00	2.48464e15	0.00	2.48464e14	1.00	
36.27	74.13	-3.98	3.00	1.43188e15	0.00	1.43188e14	1.00	
75.88	63.31	45.95	3.00	2.54263e15	0.00	2.54263e14	1.00	
51.31	64.68	56.82	3.00	2.28821e15	0.00	2.28821e14	1.00	
12.06	91.17	-4.33	3.00	1.7206e15	0.00	1.7206e14	1.00	
49.11	68.55	73.14	3.00	2.08438e15	0.00	2.08438e14	1.00	
48.97	88.98	-0.05	3.00	1.42758e15	0.00	1.42758e14	1.00	
29.00	37.55	51.72	3.00	2.1613e15	0.00	2.1613e14	1.00	
140.24	17.06	-16.99	3.00	1.98378e15	0.00	1.98378e14	1.00	
21.44	62.78	53.00	3.00	2.92788e15	0.00	2.92788e14	1.00	
-18.32	14.36	52.87	3.00	1.46661e15	0.00	1.46661e14	1.00	
44.75	72.58	70.46	3.00	1.95997e15	0.00	1.95997e14	1.00	
58.98	53.86	37.82	3.00	3.14415e15	0.00	3.14415e14	1.00	
104.21	44.83	63.37	3.00	3.61895e15	0.00	3.61895e14	1.00	
85.26	62.15	54.94	3.00	2.55949e15	0.00	2.55949e14	1.00	
11.48	25.23	56.64	3.00	1.71029e15	0.00	1.71029e14	1.00	
58.91	78.72	72.62	3.00	1.54675e15	0.00	1.54675e14	1.00	
113.16	57.75	36.51	3.00	2.6303e15	0.00	2.6303e14	1.00	
43.28	37.45	69.52	3.00	2.06347e15	0.00	2.06347e14	1.00	
51.97	58.66	65.81	3.00	2.56912e15	0.00	2.56912e14	1.00	
104.37	60.27	42.14	3.00	2.46298e15	0.00	2.46298e14	1.00	
83.22	47.13	-19.30	3.00	3.12819e15	0.00	3.12819e14	1.00	
76.92	65.85	57.22	3.00	2.1857e15	0.00	2.1857e14	1.00	
111.79	62.55	39.59	3.00	2.73061e15	0.00	2.73061e14	1.00	
28.66	55.59	61.66	3.00	2.71349e15	0.00	2.71349e14	1.00	
-30.98	3.39	74.53	3.00	1.57628e15	0.00	1.57628e14	1.00	
140.92	50.71	41.15	3.00	2.41528e15	0.00	2.41528e14	1.00	
6.68	61.44	54.62	3.00	3.00241e15	0.00	3.00241e14	1.00	
41.77	87.01	88.99	3.00	1.64719e15	0.00	1.64719e14	1.00	
119.89	52.28	44.99	3.00	3.33571e15	0.00	3.33571e14	1.00	
42.05	80.60	80.41	3.00	1.56779e15	0.00	1.56779e14	1.00	
19.15	80.78	-16.25	3.00	1.67266e15	0.00	1.67266e14	1.00	
123.12	69.59	23.92	3.00	2.30015e15	0.00	2.30015e14	1.00	
68.41	85.20	1.53	3.00	1.62823e15	0.00	1.62823e14	1.00	
140.69	54.20	32.36	3.00	1.97886e15	0.00	1.97886e14	1.00	
49.66	77.05	73.25	3.00	1.7156e15	0.00	1.7156e14	1.00	
48.77	75.65	72.74	3.00	1.69012e15	0.00	1.69012e14	1.00	
84.66	37.63	12.57	3.00	3.6229e15	0.00	3.6229e14	1.00	
23.92	26.60	56.71	3.00	2.08373e15	0.00	2.08373e14	1.00	
160.47	17.64	-38.69	3.00	1.99105e15	0.00	1.99105e14	1.00	
17.29	56.90	7.24	3.00	1.92776e15	0.00	1.92776e14	1.00	
10.16	34.17	44.84	3.00	2.28623e15	0.00	2.28623e14	1.00	
76.61	67.80	57.65	3.00	2.4129e15	0.00	2.4129e14	1.00	
45.96	40.76	45.35	3.00	3.15899e15	0.00	3.15899e14	1.00	
-12.86	18.42	46.20	3.00	1.51497e15	0.00	1.51497e14	1.00	
102.54	63.71	39.22	3.00	2.09532e15	0.00	2.09532e14	1.00	
121.57	78.24	21.38	3.00	2.0851e15	0.00	2.0851e14	1.00	
142.40	57.87	17.53	3.00	2.14007e15	0.00	2.14007e14	1.00	
-124.72	4.40	-123.10	3.00	1.6538e15	0.00	1.6538e14	1.00	
26.99	13.52	26.87	3.00	1.71589e15	0.00	1.71589e14	1.00	
39.50	71.30	78.01	3.00	1.75088e15	0.00	1.75088e14	1.00	
27.90	52.64	48.75	3.00	2.8978e15	0.00	2.8978e14	1.00	
34.06	96.22	0.99	3.00	1.51097e15	0.00	1.51097e14	1.00	
123.90	14.56	52.68	3.00	1.79328e15	0.00	1.79328e14	1.00	
59.31	52.38	49.68	3.00	2.79777e15	0.00	2.79777e14	1.00	
66.53	76.99	83.94	3.00	1.61813e15	0.00	1.61813e14	1.00	
32.36	89.47	2.01	3.00	1.57524e15	0.00	1.57524e14	1.00	
146.00	53.04	18.59	3.00	1.95784e15	0.00	1.95784e14	1.00	
109.62	57.90	42.98	3.00	2.94074e15	0.00	2.94074e14	1.00	
43.45	86.54	1.53	3.00	1.42974e15	0.00	1.42974e14	1.00	
50.59	63.42	68.42	3.00	2.04136e15	0.00	2.04136e14	1.00	
-9.12	36.09	38.93	3.00	1.82955e15	0.00	1.82955e14	1.00	
101.30	58.46	45.09	3.00	2.90113e15	0.00	2.90113e14	1.00	
138.02	80.63	6.42	3.00	1.56992e15	0.00	1.56992e14	1.00	
55.17	54.97	57.45	3.00	3.07204e15	0.00	3.07204e14	1.00	
68.86	84.85	47.63	3.00	1.83221e15	0.00	1.83221e14	1.00	
122.53	66.16	26.84	3.00	2.48227e15	0.00	2.48227e14	1.00	
22.42	7.33	111.23	3.00	1.42492e15	0.00	1.42492e14	1.00	
51.44	73.01	74.56	3.00	1.69822e15	0.00	1.69822e14	1.00	
152.66	73.67	11.95	3.00	1.46312e15	0.00	1.46312e14	1.00	
-167.26	16.58	-53.81	3.00	1.47882e15	0.00	1.47882e14	1.00	
87.75	63.72	34.14	3.00	2.80643e15	0.00	2.80643e14	1.00	
4.73	38.00	42.51	3.00	2.70939e15	0.00	2.70939e14	1.00	
55.63	63.41	68.97	3.00	2.15316e15	0.00	2.15316e14	1.00	
56.24	64.23	60.05	3.00	2.57729e15	0.00	2.57729e14	1.00	
34.65	68.48	63.11	3.00	2.23751e15	0.00	2.23751e14	1.00	
73.11	58.93	52.31	3.00	2.81055e15	0.00	2.81055e14	1.00	
7.52	22.99	50.01	3.00	1.58125e15	0.00	1.58125e14	1.00	
171.48	12.58	-30.62	3.00	1.4396e15	0.00	1.4396e14	1.00	
35.45	47.12	59.49	3.00	2.69691e15	0.00	2.69691e14	1.00	
65.19	53.17	46.83	3.00	2.92767e15	0.00	2.92767e14	1.00	
89.02	68.31	50.01	3.00	2.00712e15	0.00	2.00712e14	1.00	
14.47	47.57	61.48	3.00	2.73805e15	0.00	2.73805e14	1.00	
35.13	15.38	15.89	3.00	1.76163e15	0.00	1.76163e14	1.00	
45.89	62.63	66.67	3.00	2.39103e15	0.00	2.39103e14	1.00	
114.01	60.29	30.57	3.00	2.75848e15	0.00	2.75848e14	1.00	
39.51	79.77	82.94	3.00	1.58638e15	0.00	1.58638e14	1.00	
86.24	66.47	51.05	3.00	2.11769e15	0.00	2.11769e14	1.00	
24.29	60.96	65.31	3.00	2.32811e15	0.00	2.32811e14	1.00	
27.53	24.53	46.58	3.00	2.46973e15	0.00	2.46973e14	1.00	
-0.69	37.56	32.17	3.00	2.16513e15	0.00	2.16513e14	1.00	
14.05	9.44	26.57	3.00	1.54754e15	0.00	1.54754e14	1.00	
